date,tipo_de_cambio,tasa_interes,inflacion
2015-01-20,14,14,3
2015-01-20,14,3,14
2015-01-20,14,3,3
2015-01-21,14,14,14
2015-01-21,14,14,3
2015-01-21,14,3,14
2015-01-21,14,3,3
2015-01-22,14,14,14
2015-01-22,14,14,3
2015-01-22,14,3,14
2015-01-22,14,3,3
2015-01-23,14,14,14
2015-01-23,14,14,3
2015-01-23,14,3,14
2015-01-23,14,3,3
2015-01-26,14,14,14
2015-01-26,14,14,3
2015-01-26,14,3,14
2015-01-26,14,3,3
2015-01-27,14,14,14
2015-01-27,14,14,3
2015-01-27,14,3,14
2015-01-27,14,3,3
2015-01-28,14,14,14
2015-01-28,14,14,3
2015-01-28,14,3,14
2015-01-28,14,3,3
2015-01-29,14,14,14
2015-01-29,14,14,3
2015-01-29,14,3,14
2015-01-29,14,3,3
2015-01-30,14,14,14
2015-01-30,14,14,3
2015-01-30,14,3,14
2015-01-30,14,3,3
2015-02-03,14,14,14
2015-02-03,14,14,3
2015-02-03,14,3,14
2015-02-03,14,3,3
2015-02-04,14,14,14
2015-02-04,14,14,3
2015-02-04,14,3,14
2015-02-04,14,3,3
2015-02-05,14,14,14
2015-02-05,14,14,3
2015-02-05,14,3,14
2015-02-05,14,3,3
2015-02-06,14,14,14
2015-02-06,14,14,3
2015-02-06,14,3,14
2015-02-06,14,3,3
2015-02-09,14,14,14
2015-02-09,14,14,3
2015-02-09,14,3,14
2015-02-09,14,3,3
2015-02-10,14,14,14
2015-02-10,14,14,3
2015-02-10,14,3,14
2015-02-10,14,3,3
2015-02-11,15,15,15
2015-02-11,15,15,3
2015-02-11,15,3,15
2015-02-11,15,3,3
2015-02-12,14,14,14
2015-02-12,14,14,3
2015-02-12,14,3,14
2015-02-12,14,3,3
2015-02-13,14,14,14
2015-02-13,14,14,3
2015-02-13,14,3,14
2015-02-13,14,3,3
2015-02-16,14,14,14
2015-02-16,14,14,3
2015-02-16,14,3,14
2015-02-16,14,3,3
2015-02-17,14,14,14
2015-02-17,14,14,3
2015-02-17,14,3,14
2015-02-17,14,3,3
2015-02-18,14,14,14
2015-02-18,14,14,3
2015-02-18,14,3,14
2015-02-18,14,3,3
2015-02-19,14,14,14
2015-02-19,14,14,3
2015-02-19,14,3,14
2015-02-19,14,3,3
2015-02-20,15,15,15
2015-02-20,15,15,3
2015-02-20,15,3,15
2015-02-20,15,3,3
2015-02-23,15,15,15
2015-02-23,15,15,3
2015-02-23,15,3,15
2015-02-23,15,3,3
2015-02-24,14,14,14
2015-02-24,14,14,3
2015-02-24,14,3,14
2015-02-24,14,3,3
2015-02-25,14,14,14
2015-02-25,14,14,3
2015-02-25,14,3,14
2015-02-25,14,3,3
2015-02-26,14,14,14
2015-02-26,14,14,3
2015-02-26,14,3,14
2015-02-26,14,3,3
2015-02-27,14,14,14
2015-02-27,14,14,3
2015-02-27,14,3,14
2015-02-27,14,3,3
2015-03-02,14,14,14
2015-03-02,14,14,3
2015-03-02,14,3,14
2015-03-02,14,3,3
2015-03-03,14,14,14
2015-03-03,14,14,3
2015-03-03,14,3,14
2015-03-03,14,3,3
2015-03-04,15,15,15
2015-03-04,15,15,3
2015-03-04,15,3,15
2015-03-04,15,3,3
2015-03-05,15,15,15
2015-03-05,15,15,3
2015-03-05,15,3,15
2015-03-05,15,3,3
2015-03-06,15,15,15
2015-03-06,15,15,3
2015-03-06,15,3,15
2015-03-06,15,3,3
2015-03-09,15,15,15
2015-03-09,15,15,3
2015-03-09,15,3,15
2015-03-09,15,3,3
2015-03-10,15,15,15
2015-03-10,15,15,3
2015-03-10,15,3,15
2015-03-10,15,3,3
2015-03-11,15,15,15
2015-03-11,15,15,3
2015-03-11,15,3,15
2015-03-11,15,3,3
2015-03-12,15,15,15
2015-03-12,15,15,3
2015-03-12,15,3,15
2015-03-12,15,3,3
2015-03-13,15,15,15
2015-03-13,15,15,3
2015-03-13,15,3,15
2015-03-13,15,3,3
2015-03-17,15,15,15
2015-03-17,15,15,3
2015-03-17,15,3,15
2015-03-17,15,3,3
2015-03-18,15,15,15
2015-03-18,15,15,3
2015-03-18,15,3,15
2015-03-18,15,3,3
2015-03-19,15,15,15
2015-03-19,15,15,3
2015-03-19,15,3,15
2015-03-19,15,3,3
2015-03-20,15,15,15
2015-03-20,15,15,3
2015-03-20,15,3,15
2015-03-20,15,3,3
2015-03-23,14,14,14
2015-03-23,14,14,3
2015-03-23,14,3,14
2015-03-23,14,3,3
2015-03-24,14,14,14
2015-03-24,14,14,3
2015-03-24,14,3,14
2015-03-24,14,3,3
2015-03-25,14,14,14
2015-03-25,14,14,3
2015-03-25,14,3,14
2015-03-25,14,3,3
2015-03-26,15,15,15
2015-03-26,15,15,3
2015-03-26,15,3,15
2015-03-26,15,3,3
2015-03-27,15,15,15
2015-03-27,15,15,3
2015-03-27,15,3,15
2015-03-27,15,3,3
2015-03-30,15,15,15
2015-03-30,15,15,3
2015-03-30,15,3,15
2015-03-30,15,3,3
2015-03-31,15,15,15
2015-03-31,15,15,3
2015-03-31,15,3,15
2015-03-31,15,3,3
2015-04-01,15,15,15
2015-04-01,15,15,3
2015-04-01,15,15,3
2015-04-01,15,3,15
2015-04-01,15,3,3
2015-04-01,15,3,3
2015-04-01,15,3,15
2015-04-01,15,3,3
2015-04-01,15,3,3
2015-04-06,14,14,14
2015-04-06,14,14,3
2015-04-06,14,3,14
2015-04-06,14,3,3
2015-04-07,14,14,14
2015-04-07,14,14,3
2015-04-07,14,3,14
2015-04-07,14,3,3
2015-04-08,14,14,14
2015-04-08,14,14,3
2015-04-08,14,3,14
2015-04-08,14,3,3
2015-04-09,15,15,15
2015-04-09,15,15,3
2015-04-09,15,3,15
2015-04-09,15,3,3
2015-04-10,15,15,15
2015-04-10,15,15,3
2015-04-10,15,3,15
2015-04-10,15,3,3
2015-04-13,15,15,15
2015-04-13,15,15,3
2015-04-13,15,3,15
2015-04-13,15,3,3
2015-04-14,15,15,15
2015-04-14,15,15,3
2015-04-14,15,3,15
2015-04-14,15,3,3
2015-04-15,15,15,15
2015-04-15,15,15,3
2015-04-15,15,3,15
2015-04-15,15,3,3
2015-04-16,15,15,15
2015-04-16,15,15,3
2015-04-16,15,3,15
2015-04-16,15,3,3
2015-04-17,15,15,15
2015-04-17,15,15,3
2015-04-17,15,3,15
2015-04-17,15,3,3
2015-04-20,15,15,15
2015-04-20,15,15,3
2015-04-20,15,3,15
2015-04-20,15,3,3
2015-04-21,15,15,15
2015-04-21,15,15,3
2015-04-21,15,3,15
2015-04-21,15,3,3
2015-04-22,15,15,15
2015-04-22,15,15,3
2015-04-22,15,3,15
2015-04-22,15,3,3
2015-04-23,15,15,15
2015-04-23,15,15,3
2015-04-23,15,3,15
2015-04-23,15,3,3
2015-04-24,15,15,15
2015-04-24,15,15,3
2015-04-24,15,3,15
2015-04-24,15,3,3
2015-04-27,15,15,15
2015-04-27,15,15,3
2015-04-27,15,3,15
2015-04-27,15,3,3
2015-04-28,15,15,15
2015-04-28,15,15,3
2015-04-28,15,3,15
2015-04-28,15,3,3
2015-04-29,15,15,15
2015-04-29,15,15,3
2015-04-29,15,3,15
2015-04-29,15,3,3
2015-04-30,15,15,15
2015-04-30,15,15,3
2015-04-30,15,3,15
2015-04-30,15,3,3
2015-05-04,15,15,15
2015-05-04,15,15,3
2015-05-04,15,3,15
2015-05-04,15,3,3
2015-05-05,15,15,15
2015-05-05,15,15,3
2015-05-05,15,3,15
2015-05-05,15,3,3
2015-05-06,15,15,15
2015-05-06,15,15,3
2015-05-06,15,3,15
2015-05-06,15,3,3
2015-05-07,15,15,15
2015-05-07,15,15,3
2015-05-07,15,3,15
2015-05-07,15,3,3
2015-05-08,15,15,15
2015-05-08,15,15,3
2015-05-08,15,3,15
2015-05-08,15,3,3
2015-05-11,15,15,15
2015-05-11,15,15,3
2015-05-11,15,3,15
2015-05-11,15,3,3
2015-05-12,15,15,15
2015-05-12,15,15,3
2015-05-12,15,3,15
2015-05-12,15,3,3
2015-05-13,15,15,15
2015-05-13,15,15,3
2015-05-13,15,3,15
2015-05-13,15,3,3
2015-05-14,15,15,15
2015-05-14,15,15,3
2015-05-14,15,3,15
2015-05-14,15,3,3
2015-05-15,15,15,15
2015-05-15,15,15,3
2015-05-15,15,3,15
2015-05-15,15,3,3
2015-05-18,15,15,15
2015-05-18,15,15,3
2015-05-18,15,3,15
2015-05-18,15,3,3
2015-05-19,15,15,15
2015-05-19,15,15,3
2015-05-19,15,3,15
2015-05-19,15,3,3
2015-05-20,15,15,15
2015-05-20,15,15,3
2015-05-20,15,3,15
2015-05-20,15,3,3
2015-05-21,15,15,15
2015-05-21,15,15,3
2015-05-21,15,3,15
2015-05-21,15,3,3
2015-05-22,15,15,15
2015-05-22,15,15,3
2015-05-22,15,3,15
2015-05-22,15,3,3
2015-05-25,15,15,15
2015-05-25,15,15,3
2015-05-25,15,3,15
2015-05-25,15,3,3
2015-05-26,15,15,15
2015-05-26,15,15,3
2015-05-26,15,3,15
2015-05-26,15,3,3
2015-05-27,15,15,15
2015-05-27,15,15,3
2015-05-27,15,3,15
2015-05-27,15,3,3
2015-05-28,15,15,15
2015-05-28,15,15,3
2015-05-28,15,3,15
2015-05-28,15,3,3
2015-05-29,15,15,15
2015-05-29,15,15,3
2015-05-29,15,3,15
2015-05-29,15,3,3
2015-06-01,15,15,15
2015-06-01,15,15,3
2015-06-01,15,15,2
2015-06-01,15,3,15
2015-06-01,15,3,3
2015-06-01,15,3,2
2015-06-01,15,2,15
2015-06-01,15,2,3
2015-06-01,15,2,2
2015-06-02,15,15,15
2015-06-02,15,15,3
2015-06-02,15,3,15
2015-06-02,15,3,3
2015-06-03,15,15,15
2015-06-03,15,15,3
2015-06-03,15,3,15
2015-06-03,15,3,3
2015-06-04,15,15,15
2015-06-04,15,15,3
2015-06-04,15,3,15
2015-06-04,15,3,3
2015-06-05,15,15,15
2015-06-05,15,15,3
2015-06-05,15,3,15
2015-06-05,15,3,3
2015-06-08,15,15,15
2015-06-08,15,15,3
2015-06-08,15,3,15
2015-06-08,15,3,3
2015-06-09,15,15,15
2015-06-09,15,15,3
2015-06-09,15,3,15
2015-06-09,15,3,3
2015-06-10,15,15,15
2015-06-10,15,15,3
2015-06-10,15,3,15
2015-06-10,15,3,3
2015-06-11,15,15,15
2015-06-11,15,15,3
2015-06-11,15,3,15
2015-06-11,15,3,3
2015-06-12,15,15,15
2015-06-12,15,15,3
2015-06-12,15,3,15
2015-06-12,15,3,3
2015-06-15,15,15,15
2015-06-15,15,15,3
2015-06-15,15,3,15
2015-06-15,15,3,3
2015-06-16,15,15,15
2015-06-16,15,15,3
2015-06-16,15,3,15
2015-06-16,15,3,3
2015-06-17,15,15,15
2015-06-17,15,15,3
2015-06-17,15,3,15
2015-06-17,15,3,3
2015-06-18,15,15,15
2015-06-18,15,15,3
2015-06-18,15,3,15
2015-06-18,15,3,3
2015-06-19,15,15,15
2015-06-19,15,15,3
2015-06-19,15,3,15
2015-06-19,15,3,3
2015-06-22,15,15,15
2015-06-22,15,15,3
2015-06-22,15,3,15
2015-06-22,15,3,3
2015-06-23,15,15,15
2015-06-23,15,15,3
2015-06-23,15,3,15
2015-06-23,15,3,3
2015-06-24,15,15,15
2015-06-24,15,15,3
2015-06-24,15,3,15
2015-06-24,15,3,3
2015-06-25,15,15,15
2015-06-25,15,15,3
2015-06-25,15,3,15
2015-06-25,15,3,3
2015-06-26,15,15,15
2015-06-26,15,15,3
2015-06-26,15,3,15
2015-06-26,15,3,3
2015-06-29,15,15,15
2015-06-29,15,15,3
2015-06-29,15,3,15
2015-06-29,15,3,3
2015-06-30,15,15,15
2015-06-30,15,15,3
2015-06-30,15,3,15
2015-06-30,15,3,3
2015-07-01,15,15,15
2015-07-01,15,15,3
2015-07-01,15,15,2
2015-07-01,15,3,15
2015-07-01,15,3,3
2015-07-01,15,3,2
2015-07-01,15,2,15
2015-07-01,15,2,3
2015-07-01,15,2,2
2015-07-02,15,15,15
2015-07-02,15,15,3
2015-07-02,15,3,15
2015-07-02,15,3,3
2015-07-03,15,15,15
2015-07-03,15,15,3
2015-07-03,15,3,15
2015-07-03,15,3,3
2015-07-06,15,15,15
2015-07-06,15,15,3
2015-07-06,15,3,15
2015-07-06,15,3,3
2015-07-07,15,15,15
2015-07-07,15,15,3
2015-07-07,15,3,15
2015-07-07,15,3,3
2015-07-08,15,15,15
2015-07-08,15,15,3
2015-07-08,15,3,15
2015-07-08,15,3,3
2015-07-09,15,15,15
2015-07-09,15,15,3
2015-07-09,15,3,15
2015-07-09,15,3,3
2015-07-10,15,15,15
2015-07-10,15,15,3
2015-07-10,15,3,15
2015-07-10,15,3,3
2015-07-13,15,15,15
2015-07-13,15,15,3
2015-07-13,15,3,15
2015-07-13,15,3,3
2015-07-14,15,15,15
2015-07-14,15,15,3
2015-07-14,15,3,15
2015-07-14,15,3,3
2015-07-15,15,15,15
2015-07-15,15,15,3
2015-07-15,15,3,15
2015-07-15,15,3,3
2015-07-16,15,15,15
2015-07-16,15,15,3
2015-07-16,15,3,15
2015-07-16,15,3,3
2015-07-17,15,15,15
2015-07-17,15,15,3
2015-07-17,15,3,15
2015-07-17,15,3,3
2015-07-20,15,15,15
2015-07-20,15,15,3
2015-07-20,15,3,15
2015-07-20,15,3,3
2015-07-21,15,15,15
2015-07-21,15,15,3
2015-07-21,15,3,15
2015-07-21,15,3,3
2015-07-22,16,16,16
2015-07-22,16,16,3
2015-07-22,16,3,16
2015-07-22,16,3,3
2015-07-23,16,16,16
2015-07-23,16,16,3
2015-07-23,16,3,16
2015-07-23,16,3,3
2015-07-24,16,16,16
2015-07-24,16,16,3
2015-07-24,16,3,16
2015-07-24,16,3,3
2015-07-27,16,16,16
2015-07-27,16,16,3
2015-07-27,16,3,16
2015-07-27,16,3,3
2015-07-28,16,16,16
2015-07-28,16,16,3
2015-07-28,16,3,16
2015-07-28,16,3,3
2015-07-29,16,16,16
2015-07-29,16,16,3
2015-07-29,16,3,16
2015-07-29,16,3,3
2015-07-30,16,16,16
2015-07-30,16,16,3
2015-07-30,16,3,16
2015-07-30,16,3,3
2015-07-31,16,16,16
2015-07-31,16,16,3
2015-07-31,16,3,16
2015-07-31,16,3,3
2015-08-03,16,16,16
2015-08-03,16,16,3
2015-08-03,16,3,16
2015-08-03,16,3,3
2015-08-04,16,16,16
2015-08-04,16,16,3
2015-08-04,16,3,16
2015-08-04,16,3,3
2015-08-05,16,16,16
2015-08-05,16,16,3
2015-08-05,16,3,16
2015-08-05,16,3,3
2015-08-06,16,16,16
2015-08-06,16,16,3
2015-08-06,16,3,16
2015-08-06,16,3,3
2015-08-07,16,16,16
2015-08-07,16,16,3
2015-08-07,16,3,16
2015-08-07,16,3,3
2015-08-10,16,16,16
2015-08-10,16,16,3
2015-08-10,16,3,16
2015-08-10,16,3,3
2015-08-11,16,16,16
2015-08-11,16,16,3
2015-08-11,16,3,16
2015-08-11,16,3,3
2015-08-12,16,16,16
2015-08-12,16,16,3
2015-08-12,16,3,16
2015-08-12,16,3,3
2015-08-13,16,16,16
2015-08-13,16,16,3
2015-08-13,16,3,16
2015-08-13,16,3,3
2015-08-14,16,16,16
2015-08-14,16,16,3
2015-08-14,16,3,16
2015-08-14,16,3,3
2015-08-17,16,16,16
2015-08-17,16,16,3
2015-08-17,16,3,16
2015-08-17,16,3,3
2015-08-18,16,16,16
2015-08-18,16,16,3
2015-08-18,16,3,16
2015-08-18,16,3,3
2015-08-19,16,16,16
2015-08-19,16,16,3
2015-08-19,16,3,16
2015-08-19,16,3,3
2015-08-20,16,16,16
2015-08-20,16,16,3
2015-08-20,16,3,16
2015-08-20,16,3,3
2015-08-21,16,16,16
2015-08-21,16,16,3
2015-08-21,16,3,16
2015-08-21,16,3,3
2015-08-24,17,17,17
2015-08-24,17,17,3
2015-08-24,17,3,17
2015-08-24,17,3,3
2015-08-25,16,16,16
2015-08-25,16,16,3
2015-08-25,16,3,16
2015-08-25,16,3,3
2015-08-26,17,17,17
2015-08-26,17,17,3
2015-08-26,17,3,17
2015-08-26,17,3,3
2015-08-27,16,16,16
2015-08-27,16,16,3
2015-08-27,16,3,16
2015-08-27,16,3,3
2015-08-28,16,16,16
2015-08-28,16,16,3
2015-08-28,16,3,16
2015-08-28,16,3,3
2015-08-31,16,16,16
2015-08-31,16,16,3
2015-08-31,16,3,16
2015-08-31,16,3,3
2015-09-01,16,16,16
2015-09-01,16,16,3
2015-09-01,16,16,2
2015-09-01,16,3,16
2015-09-01,16,3,3
2015-09-01,16,3,2
2015-09-01,16,2,16
2015-09-01,16,2,3
2015-09-01,16,2,2
2015-09-02,16,16,16
2015-09-02,16,16,3
2015-09-02,16,3,16
2015-09-02,16,3,3
2015-09-03,16,16,16
2015-09-03,16,16,3
2015-09-03,16,3,16
2015-09-03,16,3,3
2015-09-04,16,16,16
2015-09-04,16,16,3
2015-09-04,16,3,16
2015-09-04,16,3,3
2015-09-07,16,16,16
2015-09-07,16,16,3
2015-09-07,16,3,16
2015-09-07,16,3,3
2015-09-08,16,16,16
2015-09-08,16,16,3
2015-09-08,16,3,16
2015-09-08,16,3,3
2015-09-09,16,16,16
2015-09-09,16,16,3
2015-09-09,16,3,16
2015-09-09,16,3,3
2015-09-10,16,16,16
2015-09-10,16,16,3
2015-09-10,16,3,16
2015-09-10,16,3,3
2015-09-11,16,16,16
2015-09-11,16,16,3
2015-09-11,16,3,16
2015-09-11,16,3,3
2015-09-14,16,16,16
2015-09-14,16,16,3
2015-09-14,16,3,16
2015-09-14,16,3,3
2015-09-15,16,16,16
2015-09-15,16,16,3
2015-09-15,16,3,16
2015-09-15,16,3,3
2015-09-17,16,16,16
2015-09-17,16,16,3
2015-09-17,16,3,16
2015-09-17,16,3,3
2015-09-18,16,16,16
2015-09-18,16,16,3
2015-09-18,16,3,16
2015-09-18,16,3,3
2015-09-21,16,16,16
2015-09-21,16,16,3
2015-09-21,16,3,16
2015-09-21,16,3,3
2015-09-22,16,16,16
2015-09-22,16,16,3
2015-09-22,16,3,16
2015-09-22,16,3,3
2015-09-23,17,17,17
2015-09-23,17,17,3
2015-09-23,17,3,17
2015-09-23,17,3,3
2015-09-24,17,17,17
2015-09-24,17,17,3
2015-09-24,17,3,17
2015-09-24,17,3,3
2015-09-25,16,16,16
2015-09-25,16,16,3
2015-09-25,16,3,16
2015-09-25,16,3,3
2015-09-28,17,17,17
2015-09-28,17,17,3
2015-09-28,17,3,17
2015-09-28,17,3,3
2015-09-29,17,17,17
2015-09-29,17,17,3
2015-09-29,17,3,17
2015-09-29,17,3,3
2015-09-30,16,16,16
2015-09-30,16,16,3
2015-09-30,16,3,16
2015-09-30,16,3,3
2015-10-01,16,16,16
2015-10-01,16,16,3
2015-10-01,16,16,2
2015-10-01,16,3,16
2015-10-01,16,3,3
2015-10-01,16,3,2
2015-10-01,16,2,16
2015-10-01,16,2,3
2015-10-01,16,2,2
2015-10-02,16,16,16
2015-10-02,16,16,3
2015-10-02,16,3,16
2015-10-02,16,3,3
2015-10-05,16,16,16
2015-10-05,16,16,3
2015-10-05,16,3,16
2015-10-05,16,3,3
2015-10-06,16,16,16
2015-10-06,16,16,3
2015-10-06,16,3,16
2015-10-06,16,3,3
2015-10-07,16,16,16
2015-10-07,16,16,3
2015-10-07,16,3,16
2015-10-07,16,3,3
2015-10-08,16,16,16
2015-10-08,16,16,3
2015-10-08,16,3,16
2015-10-08,16,3,3
2015-10-09,16,16,16
2015-10-09,16,16,3
2015-10-09,16,3,16
2015-10-09,16,3,3
2015-10-12,16,16,16
2015-10-12,16,16,3
2015-10-12,16,3,16
2015-10-12,16,3,3
2015-10-13,16,16,16
2015-10-13,16,16,3
2015-10-13,16,3,16
2015-10-13,16,3,3
2015-10-14,16,16,16
2015-10-14,16,16,3
2015-10-14,16,3,16
2015-10-14,16,3,3
2015-10-15,16,16,16
2015-10-15,16,16,3
2015-10-15,16,3,16
2015-10-15,16,3,3
2015-10-16,16,16,16
2015-10-16,16,16,3
2015-10-16,16,3,16
2015-10-16,16,3,3
2015-10-19,16,16,16
2015-10-19,16,16,3
2015-10-19,16,3,16
2015-10-19,16,3,3
2015-10-20,16,16,16
2015-10-20,16,16,3
2015-10-20,16,3,16
2015-10-20,16,3,3
2015-10-21,16,16,16
2015-10-21,16,16,3
2015-10-21,16,3,16
2015-10-21,16,3,3
2015-10-22,16,16,16
2015-10-22,16,16,3
2015-10-22,16,3,16
2015-10-22,16,3,3
2015-10-23,16,16,16
2015-10-23,16,16,3
2015-10-23,16,3,16
2015-10-23,16,3,3
2015-10-26,16,16,16
2015-10-26,16,16,3
2015-10-26,16,3,16
2015-10-26,16,3,3
2015-10-27,16,16,16
2015-10-27,16,16,3
2015-10-27,16,3,16
2015-10-27,16,3,3
2015-10-28,16,16,16
2015-10-28,16,16,3
2015-10-28,16,3,16
2015-10-28,16,3,3
2015-10-29,16,16,16
2015-10-29,16,16,3
2015-10-29,16,3,16
2015-10-29,16,3,3
2015-10-30,16,16,16
2015-10-30,16,16,3
2015-10-30,16,3,16
2015-10-30,16,3,3
2015-11-03,16,16,16
2015-11-03,16,16,3
2015-11-03,16,3,16
2015-11-03,16,3,3
2015-11-04,16,16,16
2015-11-04,16,16,3
2015-11-04,16,3,16
2015-11-04,16,3,3
2015-11-05,16,16,16
2015-11-05,16,16,3
2015-11-05,16,3,16
2015-11-05,16,3,3
2015-11-06,16,16,16
2015-11-06,16,16,3
2015-11-06,16,3,16
2015-11-06,16,3,3
2015-11-09,16,16,16
2015-11-09,16,16,3
2015-11-09,16,3,16
2015-11-09,16,3,3
2015-11-10,16,16,16
2015-11-10,16,16,3
2015-11-10,16,3,16
2015-11-10,16,3,3
2015-11-11,16,16,16
2015-11-11,16,16,3
2015-11-11,16,3,16
2015-11-11,16,3,3
2015-11-12,16,16,16
2015-11-12,16,16,3
2015-11-12,16,3,16
2015-11-12,16,3,3
2015-11-13,16,16,16
2015-11-13,16,16,3
2015-11-13,16,3,16
2015-11-13,16,3,3
2015-11-17,16,16,16
2015-11-17,16,16,3
2015-11-17,16,3,16
2015-11-17,16,3,3
2015-11-18,16,16,16
2015-11-18,16,16,3
2015-11-18,16,3,16
2015-11-18,16,3,3
2015-11-19,16,16,16
2015-11-19,16,16,3
2015-11-19,16,3,16
2015-11-19,16,3,3
2015-11-20,16,16,16
2015-11-20,16,16,3
2015-11-20,16,3,16
2015-11-20,16,3,3
2015-11-23,16,16,16
2015-11-23,16,16,3
2015-11-23,16,3,16
2015-11-23,16,3,3
2015-11-24,16,16,16
2015-11-24,16,16,3
2015-11-24,16,3,16
2015-11-24,16,3,3
2015-11-25,16,16,16
2015-11-25,16,16,3
2015-11-25,16,3,16
2015-11-25,16,3,3
2015-11-26,16,16,16
2015-11-26,16,16,3
2015-11-26,16,3,16
2015-11-26,16,3,3
2015-11-27,16,16,16
2015-11-27,16,16,3
2015-11-27,16,3,16
2015-11-27,16,3,3
2015-11-30,16,16,16
2015-11-30,16,16,3
2015-11-30,16,3,16
2015-11-30,16,3,3
2015-12-01,16,16,16
2015-12-01,16,16,3
2015-12-01,16,16,2
2015-12-01,16,3,16
2015-12-01,16,3,3
2015-12-01,16,3,2
2015-12-01,16,2,16
2015-12-01,16,2,3
2015-12-01,16,2,2
2015-12-02,16,16,16
2015-12-02,16,16,3
2015-12-02,16,3,16
2015-12-02,16,3,3
2015-12-03,16,16,16
2015-12-03,16,16,3
2015-12-03,16,3,16
2015-12-03,16,3,3
2015-12-04,16,16,16
2015-12-04,16,16,3
2015-12-04,16,3,16
2015-12-04,16,3,3
2015-12-07,16,16,16
2015-12-07,16,16,3
2015-12-07,16,3,16
2015-12-07,16,3,3
2015-12-08,17,17,17
2015-12-08,17,17,3
2015-12-08,17,3,17
2015-12-08,17,3,3
2015-12-09,17,17,17
2015-12-09,17,17,3
2015-12-09,17,3,17
2015-12-09,17,3,3
2015-12-10,17,17,17
2015-12-10,17,17,3
2015-12-10,17,3,17
2015-12-10,17,3,3
2015-12-11,17,17,17
2015-12-11,17,17,3
2015-12-11,17,3,17
2015-12-11,17,3,3
2015-12-14,17,17,17
2015-12-14,17,17,3
2015-12-14,17,3,17
2015-12-14,17,3,3
2015-12-15,17,17,17
2015-12-15,17,17,3
2015-12-15,17,3,17
2015-12-15,17,3,3
2015-12-16,17,17,17
2015-12-16,17,17,3
2015-12-16,17,3,17
2015-12-16,17,3,3
2015-12-17,17,17,17
2015-12-17,17,17,3
2015-12-17,17,3,17
2015-12-17,17,3,3
2015-12-18,17,17,17
2015-12-18,17,17,3
2015-12-18,17,3,17
2015-12-18,17,3,3
2015-12-21,17,17,17
2015-12-21,17,17,3
2015-12-21,17,3,17
2015-12-21,17,3,3
2015-12-22,17,17,17
2015-12-22,17,17,3
2015-12-22,17,3,17
2015-12-22,17,3,3
2015-12-23,17,17,17
2015-12-23,17,17,3
2015-12-23,17,3,17
2015-12-23,17,3,3
2015-12-24,17,17,17
2015-12-24,17,17,3
2015-12-24,17,3,17
2015-12-24,17,3,3
2015-12-28,17,17,17
2015-12-28,17,17,3
2015-12-28,17,3,17
2015-12-28,17,3,3
2015-12-29,17,17,17
2015-12-29,17,17,3
2015-12-29,17,3,17
2015-12-29,17,3,3
2015-12-30,17,17,17
2015-12-30,17,17,3
2015-12-30,17,3,17
2015-12-30,17,3,3
2015-12-31,17,17,17
2015-12-31,17,17,3
2015-12-31,17,3,17
2015-12-31,17,3,3
2016-01-04,17,17,17
2016-01-04,17,17,3
2016-01-04,17,3,17
2016-01-04,17,3,3
2016-01-05,17,17,17
2016-01-05,17,17,3
2016-01-05,17,3,17
2016-01-05,17,3,3
2016-01-06,17,17,17
2016-01-06,17,17,3
2016-01-06,17,3,17
2016-01-06,17,3,3
2016-01-07,17,17,17
2016-01-07,17,17,3
2016-01-07,17,3,17
2016-01-07,17,3,3
2016-01-08,17,17,17
2016-01-08,17,17,3
2016-01-08,17,3,17
2016-01-08,17,3,3
2016-01-11,17,17,17
2016-01-11,17,17,3
2016-01-11,17,3,17
2016-01-11,17,3,3
2016-01-12,17,17,17
2016-01-12,17,17,3
2016-01-12,17,3,17
2016-01-12,17,3,3
2016-01-13,17,17,17
2016-01-13,17,17,3
2016-01-13,17,3,17
2016-01-13,17,3,3
2016-01-14,17,17,17
2016-01-14,17,17,3
2016-01-14,17,3,17
2016-01-14,17,3,3
2016-01-15,18,18,18
2016-01-15,18,18,3
2016-01-15,18,3,18
2016-01-15,18,3,3
2016-01-18,18,18,18
2016-01-18,18,18,3
2016-01-18,18,3,18
2016-01-18,18,3,3
2016-01-19,18,18,18
2016-01-19,18,18,3
2016-01-19,18,3,18
2016-01-19,18,3,3
2016-01-20,18,18,18
2016-01-20,18,18,3
2016-01-20,18,3,18
2016-01-20,18,3,3
2016-01-21,18,18,18
2016-01-21,18,18,3
2016-01-21,18,3,18
2016-01-21,18,3,3
2016-01-22,18,18,18
2016-01-22,18,18,3
2016-01-22,18,3,18
2016-01-22,18,3,3
2016-01-25,18,18,18
2016-01-25,18,18,3
2016-01-25,18,3,18
2016-01-25,18,3,3
2016-01-26,18,18,18
2016-01-26,18,18,3
2016-01-26,18,3,18
2016-01-26,18,3,3
2016-01-27,18,18,18
2016-01-27,18,18,3
2016-01-27,18,3,18
2016-01-27,18,3,3
2016-01-28,18,18,18
2016-01-28,18,18,3
2016-01-28,18,3,18
2016-01-28,18,3,3
2016-01-29,18,18,18
2016-01-29,18,18,3
2016-01-29,18,3,18
2016-01-29,18,3,3
2016-02-02,18,18,18
2016-02-02,18,18,3
2016-02-02,18,3,18
2016-02-02,18,3,3
2016-02-03,18,18,18
2016-02-03,18,18,3
2016-02-03,18,3,18
2016-02-03,18,3,3
2016-02-04,18,18,18
2016-02-04,18,18,3
